,County,Income,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population,normalized_incomes
12047,Knox,46817.0,Knox,Knox,Knox County,31107,NE,Nebraska,42.6368,-97.8919,8434,0.9058782885205465
12048,Knox,46817.0,Knox,Knox,Knox County,29103,MO,Missouri,40.1282,-92.1481,3782,0.9058782885205465
12049,Knox,46817.0,Knox,Knox,Knox County,48275,TX,Texas,33.6061,-99.7414,3384,0.9058782885205465
12050,LaSalle,48460.0,LaSalle,LaSalle,LaSalle County,17099,IL,Illinois,41.344,-88.8859,109986,0.8997748835412379
12051,LaSalle,48460.0,LaSalle,LaSalle,LaSalle Parish,22059,LA,Louisiana,31.6769,-92.1604,14770,0.8997748835412379
12052,LaSalle,36200.0,LaSalle,LaSalle,LaSalle County,17099,IL,Illinois,41.344,-88.8859,109986,0.9453182463204974
12053,LaSalle,36200.0,LaSalle,LaSalle,LaSalle Parish,22059,LA,Louisiana,31.6769,-92.1604,14770,0.9453182463204974
12054,Livingston,52002.0,Livingston,Livingston,Livingston County,26093,MI,Michigan,42.6029,-83.9115,193234,0.8866170865621076
12055,Livingston,52002.0,Livingston,Livingston,Livingston Parish,22063,LA,Louisiana,30.4401,-90.7279,141057,0.8866170865621076
12056,Livingston,52002.0,Livingston,Livingston,Livingston County,36051,NY,New York,42.7281,-77.7755,62253,0.8866170865621076
12057,Livingston,52002.0,Livingston,Livingston,Livingston County,17105,IL,Illinois,40.8916,-88.5577,35902,0.8866170865621076
12058,Livingston,52002.0,Livingston,Livingston,Livingston County,29117,MO,Missouri,39.7821,-93.5483,15001,0.8866170865621076
12059,Livingston,52002.0,Livingston,Livingston,Livingston County,21139,KY,Kentucky,37.2096,-88.3537,8989,0.8866170865621076
12060,Livingston,44169.0,Livingston,Livingston,Livingston County,26093,MI,Michigan,42.6029,-83.9115,193234,0.9157150605139788
12061,Livingston,44169.0,Livingston,Livingston,Livingston Parish,22063,LA,Louisiana,30.4401,-90.7279,141057,0.9157150605139788
